gene_name	pvalue	regulated_gene	t00_rep1	t00_rep2	t00_rep3	t00_rep4	t05_rep1	t05_rep2	t05_rep3	t05_rep4	t1_rep1	t1_rep2	t1_rep3	t1_rep4	t2_rep1	t2_rep2	t2_rep3	t2_rep4	t3_rep1	t3_rep2	t3_rep3	t3_rep4	t4_rep1	t4_rep2	t4_rep3	t4_rep4	t5_rep2	t5_rep3	t5_rep4	t6_rep2	t6_rep3	t6_rep4	t7_rep1	t7_rep2	t7_rep3	t7_rep4	t8_rep1	t8_rep2	t8_rep3	t8_rep4	t10_rep1	t10_rep2	t10_rep3	t10_rep4	t12_rep1	t12_rep2	t12_rep3	t12_rep4
MANBA	1.95260689138865e-06	up-regulated	-0.638827745275248	-0.45916028044453	-0.751642199936396	2	-0.726572321122808	-0.697324129173621	0.531099932692218	-0.496765098664913	-0.768355452478789	-1.10679881646223	-1.21125664485219	-1.1861867660386	-0.383950644003764	-0.734928947394004	-1.02741086688587	-0.768355452478789	-0.241887997393429	-0.542726543156492	-0.83103014951276	-0.668075937224434	-0.805960270699172	0.0338806695560453	-0.287849441885008	-0.538548230020894	-0.024615714342328	-1.53716506942884	-0.396485583410558	0.3514324678615	-1.57894820078482	-0.0371506537491223	-0.246066310529027	1.2372348526083	1.80966375218524	0.368145720403893	0.898791488624851	0.957287872523224	0.961466185658822	-0.149965108410271	0.276222831420735	1.17873846870992	0.434998730573462	1.51718183269337	0.844473417862075	1.52553845896456	1.08681557972676	2
MANCR	8.73313121507905e-11	down-regulated	2	1.29102200343504	0.134132156201043	1.86946692705204	0.326947130740044	0.519762105279044	2	0.455490447099377	-1.15130100739229	1.86946692705204	0.648305421638377	0.969663712536711	1.67665195251304	0.712577079818044	0.262675472560377	1.22675034525538	0.0698604980213768	0.905392054357044	-0.38004110923629	0.134132156201043	1.35529366161471	0.134132156201043	0.519762105279044	0.19840381438071	-0.444312767415957	-0.57285608377529	-0.38004110923629	-0.57285608377529	-0.701399400134624	-0.637127741954957	-0.829942716493957	-1.08702934921262	-0.637127741954957	-0.315769451056623	-0.701399400134624	-1.08702934921262	-0.894214374673624	-0.637127741954957	-1.15130100739229	-1.08702934921262	-1.15130100739229	-1.02275769103296	-0.894214374673624	-1.27984432375162	-1.08702934921262	-0.76567105831429
MAOA	2.66400422657176e-16	up-regulated	-0.849650867515342	-0.788520808451563	-0.775421510080754	-0.578932034518609	-0.90204806099858	-0.884582329837501	-0.635695660792117	-0.91514735936939	-0.461038349181322	-0.989376716803978	-0.832185136354262	-0.832185136354262	-0.369343260585655	-0.867116598676421	-0.849650867515342	-0.683726421485086	-0.578932034518609	-0.766688644500214	-0.688092854275356	-0.718657883807245	-0.766688644500214	-0.52653484103537	-0.443572618020243	-0.290747470360797	-0.0855251292181122	-0.55273343777699	0.154628674246731	0.420981074453194	-0.330045365473226	0.137162943085652	0.0280021233289047	0.997350202768819	1.41216131784446	-0.17722021781378	0.167727972617541	0.512676163048862	1.15454178321853	-0.146655188281891	0.639302713966688	1.23313757344339	1.46892494411797	1.42526061621527	0.827059323948293	2	2	2
MAP2	7.67053440388555e-11	up-regulated	-1.24247336557312	-0.66817456548599	-0.50251145007624	0.0607431423169082	-0.955323965529556	-0.756528227037856	-0.0938757653988581	-0.922191342447606	-0.314759919278524	-1.2535175732671	-0.966368173223539	-0.878014511671672	-0.590865111628107	-1.04367762708142	-1.15411970402125	-0.833837680895739	-0.115964180786825	-0.955323965529556	-0.900102927059639	-0.579820903934123	-0.690262980873956	-0.0276105192349583	-0.73443981164989	-0.50251145007624	0.127008388480808	-0.878014511671672	0.369980957748441	0.248494673114624	-0.590865111628107	-0.016566311540975	0.193273634644708	1.29769440404304	2	0.115964180786825	0.0717873500108915	0.73443981164989	1.77259533488432	0.171185219256741	0.513555657770223	2	1.3860480655949	0.955323965529556	0.546688280852173	1.75050691949635	2	0.900102927059639
MAP7	4.2656827424329e-06	down-regulated	0.72707874512536	0.636482120303318	0.326391233717304	2	0.732234650603037	0.460444776136911	1.36125511887966	1.50120112470232	-1.03329469653871	-0.0463070765262189	0.668154111094764	1.76636197784001	-0.627451279652977	0.114999109132539	0.162875374282399	1.37083037190963	-0.218661631065714	-0.345349594231496	-0.0713500459892224	0.872917214351086	-0.142059606825938	-0.251806737707924	-0.122909100765994	0.751385156662981	-0.444784914158128	-0.895558364492191	0.443503943853115	-0.656177038742893	-0.927966913209019	-0.230446557871833	-0.895558364492191	-0.603144868115356	-0.515494474994844	-0.103022036780668	-0.835897172536212	-0.878617532208394	-0.885246553536837	0.468546913316118	-0.874934742581482	-0.831477824983917	-0.921337891880577	-0.514757917069461	-0.879354090133777	-0.792440254938647	-0.855784236521538	-0.353451731410703
MAP7D1	8.74488438896364e-07	up-regulated	-1.10600890024689	-1.21920828763122	-1.35159401186034	0.331047729428653	-1.12903250446065	-1.40531575502578	-0.0143063337777534	-1.38996668554994	-0.252216910653278	-1.56456235083762	-1.22688282236914	-1.25758096132082	0.208255173621931	-0.816295213890408	-1.09641573182449	-0.587977805437284	0.760821674752181	-0.317450455925599	-0.612920043335524	-0.457510714892641	0.380932205225134	0.233197411520171	-0.142854790637916	0.331047729428653	0.849078824238262	-1.09257846445553	0.854834725291702	1.63955590224404	-0.977460443386731	0.223604243097771	0.515236563138736	1.6338000011906	2	-0.737631232826726	0.394362641016494	1.68560311067156	1.04861672742419	-0.870016957055849	0.461514819973295	0.874021062136503	0.584307375780017	1.16373474849299	0.263895550471852	0.856753358976182	0.636110485260978	1.43426209800467
MARCH4	1.54047201891239e-06	down-regulated	1.48480534241364	0.330235624333002	0.643618833526318	2	0.907520483373321	-0.0491229973220644	2	1.24564447223979	-0.510950884554319	0.190037872851782	1.03947130829682	1.21265676600892	0.165297093178625	-0.0243822176489079	0.420951816467909	0.767322731892101	0.379717183679315	-0.552185517342914	-0.131592262899253	0.000358562024248625	1.4683114892982	-0.741864828170447	-0.304777720611348	-0.395493912746256	-0.675889415708696	-0.774852534401322	-0.313024647169067	-0.57692629701607	-0.873815653093948	-0.799593314074479	-0.93154413899798	-0.857321799978511	-0.444975472092569	-0.164579969130128	-0.626407856362383	-0.86556872653623	-0.799593314074479	-0.0738637769952209	-0.807840240632198	-0.948037992113418	-0.71712404849729	-0.0821107035529398	-0.840827946863073	-0.882062579651667	-0.857321799978511	-0.115098409783815
MARCKSL1	1.49919962542032e-06	down-regulated	0.763132426868016	0.774161045038273	-0.0750425540715329	2	0.801732590463916	0.42675957267517	2	0.900990153996231	-0.802931353308509	-0.290100608391549	0.724532263272115	1.15464837191215	-0.146728572178205	0.222730136525412	0.0793581003120681	1.38073504440242	0.520502827122357	-0.455529880945407	-0.218414590284877	0.38815940907927	0.437788190845428	-0.389358171923864	-0.201871663029491	0.719017954186987	-0.290100608391549	-1.08416111665007	0.696960717846472	-0.422444026434635	-1.08416111665007	-0.433472644604892	-0.665073626180294	-0.427958335519764	0.0131863912905248	-0.372815244668478	-1.01798940762852	-0.516187280881822	-0.940789080436724	-0.00335653596486101	-1.03453233488391	-0.775359807882866	-0.99593217128801	-0.416929717349507	-0.780874116967995	-1.06210388030955	-1.15584713475674	-0.472072808200793
MARVELD1	2.1006258945618e-09	up-regulated	-0.87989530811533	-1.06028356760461	-1.19822753074348	0.845162164983854	-0.876863572661729	-1.07847398032622	-0.112866238354182	-0.796522583141293	-0.928403075372952	-1.2573463720887	-0.907180927197743	-0.566110688667588	-0.667673826363234	-1.00874406489339	-1.13001348303744	-0.3720796196371	-0.0628426033697591	-0.848062085852516	-0.998132990805784	-0.209881772869426	-0.544888540492378	-0.422103254621522	-0.473642757332746	0.355536889227231	0.458615894649678	-1.08453745123342	1.23777190622523	1.15439918125119	-0.767721096332079	0.587464651427736	0.112998052939121	1.22564496441083	1.34843025028168	-0.543372672765577	-0.344794000554687	0.504091926453699	0.637488286412159	-0.235651524225038	0.563210767798925	0.854257371344658	0.660226302314169	2	0.605655064149345	2	1.30295421847766	2
MASTL	7.17461249571252e-06	down-regulated	0.323980222143228	0.648122434397527	-0.0287262463633663	2	0.270577482193286	0.532623485203466	1.29640685890613	1.22189140781318	-0.72668763826726	-0.227434115944546	0.051998825653988	0.812056426802	-0.223708343389899	0.250706695235168	0.111611186528342	0.766105231961352	0.737540975709058	-0.319336505625841	0.212207045503814	0.296657890075815	0.302867511000227	0.0507569014691056	-0.0635001235400727	0.453140337370994	-0.011339307775013	-0.998669034756499	0.224626287352638	-0.0622581993551903	-0.89434740322638	0.536349257758113	-0.845912360015968	-0.352868458617666	-0.185208693658545	0.368689492798993	-0.849638132570615	-0.72171994152773	-0.591317902115081	0.495365759656995	-1.11665183232032	-0.833493118167144	-1.18495766248886	-0.472093180366373	-1.33398856467474	-1.19489305596791	-1.24332809917833	-0.423658137155961
MBNL1-AS1	3.01243802848917e-09	up-regulated	-1.2271338554711	-0.793288068822904	-1.46815929249787	-0.166621932553292	-0.55226263179613	-1.46815929249787	-0.986108418444324	-1.03431350584968	-0.504057544390775	-0.407647369580066	-0.311237194769356	-0.118416845147937	0.508249291121676	-0.407647369580066	-0.986108418444324	-0.745082981417549	0.508249291121676	-0.600467719201485	-1.2271338554711	-0.311237194769356	-0.118416845147937	-0.504057544390775	0.267223854094902	-0.745082981417549	0.0744035044734823	-1.17892876806574	0.74927472814845	0.0744035044734823	-1.13072368066039	-0.55226263179613	0.55645437852703	0.315428941500256	1.71337647625555	-1.13072368066039	0.219018766689547	1.61696630144484	1.95440191328232	-0.0220066703372273	1.08671033998593	0.508249291121676	0.460044203716321	1.56876121403948	0.74927472814845	1.95440191328232	1.61696630144484	2
MCM10	9.45779670960626e-08	down-regulated	0.275167779720581	0.497858101098954	0.111013199961666	2	0.5131282945649	0.432959778868685	1.56804415983731	1.27282041949569	-0.800108343506421	-0.0773191861183297	0.352791263172471	0.96105396956597	-0.222386024044813	0.430414746624361	0.312070747263283	0.91906093753462	0.740908680431921	-0.0658665410188705	0.0792002969076126	0.51949087517571	0.622564681070843	-0.0289635734761687	0.229357199322744	0.604749455360573	-0.109132089172383	-0.695762021489126	0.509310746198413	-0.104042024683734	-0.862461633492365	0.233174747689231	-0.817923569216691	-0.619411054159398	-0.300009507496703	0.126283393427611	-1.03679634222858	-0.75175273086426	-0.795018279017772	0.427869714380037	-1.21622111545344	-1.04824898732804	-1.21367608320911	-0.559602796417778	-1.35619788889127	-1.3116598246156	-1.36765053399073	-0.844646407782095
MCM2	1.59331395177026e-08	down-regulated	0.666193631209895	0.843509326819615	0.22934323029433	2	0.554256907165771	0.35712940199072	2	0.570106354818036	-0.558176199927608	-0.521524352231744	-0.0807115894031123	0.051036944206344	0.0549993061194103	1.33087984212678	1.10997816547333	0.153067763467803	1.36257873743131	0.471047306991377	1.0634204129948	-0.192648313447237	1.20507485138692	0.234296182685663	0.22637145885953	-0.0767492274900459	0.212503192163798	-0.668131743015199	-0.181751818186304	0.243211496990062	-0.929647629277579	0.0926417442935407	-0.839503895755319	-0.511618447449078	-0.222366027795234	-0.180761227708038	-1.07625502006103	-0.274867323143364	-0.668131743015199	-0.18868595153417	-1.31498732532328	-0.947478257886377	-1.11984100110476	-0.881108695842516	-1.36055448732354	-1.62999509741206	-1.47645357328074	-0.90587345779918
MCM3	4.87377317655337e-07	down-regulated	0.274639402042837	0.536280603378302	0.0658295971308784	2	0.24109565828188	0.201681759362755	1.69353976313132	1.01176317118987	-0.809662115030103	-0.308183145803794	0.45242124397591	0.645297770601413	-0.00125789039103589	0.563954191981092	0.415523125838857	0.729157130003806	0.744251814696237	0.0641524099428305	0.196650197798611	0.336695328000607	0.764378060952811	0.143818801375104	0.163106454037654	0.44403530803567	0.35849876144523	-0.956415993984291	0.395396879582282	0.178201138730085	-0.9882825505572	0.292249867517339	-0.889328506462376	-0.493512330083082	-0.290572680329291	0.011321013519323	-0.979058021022937	-0.449905463193838	-0.802953366277912	0.146334582157176	-1.29269202518789	-1.06627175480143	-1.16019423733211	-0.533764822596231	-1.4755054286851	-1.27088859174326	-1.34049186004725	-0.558084036822925
MCM4	1.79988990053329e-05	down-regulated	0.0519126383460657	0.316152927133815	-0.107497896529167	2	0.135083352194013	0.191685643562755	1.21745778102077	1.37311408228481	-0.700089232695792	-0.339394018820492	0.224607384460901	0.611293446413684	-0.204241608817578	0.288429355851166	0.358315858459511	0.608694361605936	0.824418400649049	-0.0552274131733387	0.290162079056332	0.204392280400636	0.490580396453816	0.0366069167004365	0.198905323584278	0.347341944826795	0.0960970800777878	-0.933718078192283	0.433689317884213	0.0016636653962642	-0.969816478299899	0.306045375103683	-0.849103428340031	-0.374914844526386	0.0334302574909663	0.313842629526928	-0.934006865393144	-0.584285565150559	-0.635112112502083	0.496067353270174	-1.1243176307605	-0.858633405968441	-1.15001969163712	-0.200776162407247	-1.31549475773043	-1.24387553191692	-1.28112908082798	-0.592082819573804
MCM5	2.63412842787132e-09	down-regulated	0.943775088175295	1.01073195993334	0.158016504897029	2	0.766536309992228	0.557788415687726	2	0.419936032656451	-0.743931944079025	0.287991608897945	0.855155699083761	0.636561205991311	-0.17085989462044	0.798045426113662	0.177709702472926	0.240727934715794	0.437659910474758	0.291930248413125	0.039857319441651	-0.0113449942556796	0.782290868052945	0.53612589835424	0.165893783927388	0.0930289528965712	0.327378004049738	-1.15158113390008	0.15210854562426	0.390396236292607	-1.22050732541572	-0.0960257438320341	-0.781349019473228	-0.17282921437803	0.110752830714878	-0.178737173650799	-0.655312554987491	-0.101933703104803	-1.02357534965675	-0.0940564240744445	-1.30715739474966	-0.927078681534862	-1.43122453947781	-0.844367251716097	-1.44500977778094	-1.34851310965904	-1.5651382829939	-1.08462426214203
MCM6	1.60365340608943e-06	down-regulated	0.217596976888033	0.326815698968373	-0.0346692749966451	2	0.346629714921001	0.273172875291746	1.36149394664097	1.3035017048284	-0.74024155038291	-0.248757301021382	0.516257022222767	0.786404215332988	-0.304333199425094	0.467930154045626	0.268340188474032	0.665103776208363	0.791236902150702	-0.0211377519070455	0.281871711563631	0.334547997876715	0.493060125497739	-0.0622155898576157	0.164437421893178	0.530271813994138	0.246109829112547	-0.879422930733077	1.04930237821664	0.0300887283607244	-0.989608190176959	0.119493434488436	-0.77793650756108	-0.502473358951374	-0.120691100351957	-0.0646319332664728	-1.03358564021816	-0.693364488251083	-0.865408138961706	0.355811819874658	-1.18629854365792	-1.12347361502764	-1.18581527497615	-0.173850655346812	-1.36704103064043	-1.30083322123775	-1.28150247396689	-0.608309200259314
MCM7	3.32841678562554e-07	down-regulated	0.689915700969136	0.538748798950882	0.123337391042453	2	0.506610953639915	0.176305321277195	2	0.74764479347217	-0.589051513350657	-0.0587770657196957	0.631591463182566	0.235224704347302	-0.0938906374483452	1.01307958992942	0.492327466835041	0.140001458981473	0.557198302740512	0.407816836572867	0.50244493665516	-0.369442903725713	0.798232142572767	0.226297525094255	-0.162332345055035	-0.0254489298416555	0.234034413780229	-1.1550346779938	0.223321798676573	0.383415879947874	-1.27346858941755	-0.129599354460531	-0.709270860625016	-0.113530431805047	-0.0212829128569005	-0.245057539466599	-0.780688294649388	-0.0718702619574972	-0.783068875783534	-0.130789645027604	-1.19312397614014	-0.749740739905494	-1.08540267982004	-0.550367069920789	-1.29905983660962	-1.3133433234145	-1.4490364480608	-0.890790172103628
METTL7A	1.09603362132352e-17	up-regulated	-1.03218136201602	-0.984760295696185	-1.1270234946557	-1.0677471617559	-1.05589189517594	-1.11516822807574	-0.854352363316633	-1.10331296149578	-0.297154834058545	-1.0677471617559	-1.04403662859598	-1.02032609543606	-0.285299567478586	-0.771365497256918	-0.759510230676958	-0.747654964096999	-0.534260165657731	-0.759510230676958	-0.652812831457324	-0.261589034318667	-0.806931296996796	-0.00077316955956252	-0.249733767738708	0.0466478967602747	-0.0837600356192777	-0.593536498557528	0.236332162039624	0.591990159438403	-0.297154834058545	0.757963891557833	0.224476895459664	1.18475348843637	1.54041148583515	0.0229373636003561	0.912082357097304	0.734253358397915	0.829095491037589	-0.237878501158749	0.651266492338199	0.864661290777467	1.32701668739588	1.08991135579669	0.757963891557833	1.94349054955376	2	2
MGAT5B	1.29469523618882e-08	down-regulated	0.822877578446958	1.47319619021605	0.803750560453749	2	1.43494215422964	1.20541793831113	1.97049865803948	0.593353362528453	-0.975062112914662	0.402083182596366	0.172558966677861	0.810126233118152	-0.866675677619813	0.835628923775764	0.242691365986294	0.765496524467332	-0.076092267233852	0.54234798121323	-0.235484083843925	-0.0505895765762403	0.102426567369429	0.185310312006667	-0.4012515731184	0.153431948684653	0.000415804738982956	-1.14082960218914	-0.114346303220269	0.210813002664279	-0.90492971360623	-0.414002918447206	-0.688156843016531	-0.197230047857507	-0.165351684535493	-0.235484083843925	-1.02606749422989	0.0769238767118179	-0.834797314297798	0.159807621349056	-0.873051350284216	-0.675405497687725	-1.30659709146361	-0.936808076928245	-1.30022141879921	-1.02606749422989	-1.34485112745003	-1.0579458575519
MIAT	4.35756786502618e-09	down-regulated	0.734932420936903	1.47424813663089	2	2	0.902958719958263	1.70948495526079	2	1.03737975917535	-1.07975160849378	1.23901131800098	1.3398270974138	0.264458783677096	-0.911725309472421	0.936563979762535	0.298064043481368	0.66772190132836	-0.340435892799798	0.230853523872825	-0.20601485358271	0.029221965047193	-0.172409593778439	0.600511381719816	-0.609277971233974	-0.575672711429702	-0.138804333974167	-0.978935829080965	-0.00438329475707894	-0.340435892799798	-1.01254108888524	-0.172409593778439	-0.878120049668149	-0.407646412408342	-0.777304270255333	-0.239620113386982	-0.777304270255333	-0.642883231038246	-0.777304270255333	-0.306830632995526	-0.978935829080965	-0.945330569276693	-0.945330569276693	-1.07975160849378	-1.21417264771087	-0.273225373191254	-0.911725309472421	-0.844514789863877
MIR1915HG	9.22298549446225e-06	down-regulated	1.7796215520734	1.29020789287426	0.0177323789564907	2	0.557570475770088	0.338075864977746	1.97835315914214	0.765200513006087	-0.806855483209334	-0.0831164962724231	0.575367336104602	1.72919711445894	0.201633269079804	-0.130574790497794	-0.222525235559451	0.747403652671573	0.0236646657346621	-0.489478140577164	-0.166168511166823	0.136378114519919	0.207565555857976	-0.338204827733793	-0.376764691791907	0.432992453428489	-0.581428585638821	-1.32593057629933	0.18383640874529	-0.332272540955622	-1.09753753533973	-0.341170971122879	-0.646683740198706	-0.335238684344708	-0.637785310031449	-0.00303062476710921	-0.100913356606937	-0.264051243006651	-0.990756373332647	0.157141118243519	-1.1034698221179	-0.952196509274533	-1.22508170107042	-0.596259302584249	-0.691175891034992	-0.679311317478649	-1.04711309772528	0.177904121967118
