gene.name	t00_rep1	t00_rep2	t00_rep3	t00_rep4	t05_rep1	t05_rep2	t05_rep3	t05_rep4	t1_rep1	t1_rep2	t1_rep3	t1_rep4	t2_rep1	t2_rep2	t2_rep3	t2_rep4	t3_rep1	t3_rep2	t3_rep3	t3_rep4	t4_rep1	t4_rep2	t4_rep3	t4_rep4	t5_rep2	t5_rep3	t5_rep4	t6_rep2	t6_rep3	t6_rep4	t7_rep1	t7_rep2	t7_rep3	t7_rep4	t8_rep1	t8_rep2	t8_rep3	t8_rep4	t10_rep1	t10_rep2	t10_rep3	t10_rep4	t12_rep1	t12_rep2	t12_rep3	t12_rep4	mean	fdr
SURF6	288.195652173913	243.989130434783	310.097826086957	306.228260869565	323.45652173913	279.869565217391	282.684782608696	272.923913043478	292.04347826087	301.402173913044	356.695652173913	291.597826086957	311.086956521739	323.5	293.913043478261	247.434782608696	284.54347826087	314.163043478261	331.934782608696	242.065217391304	331.576086956522	323.54347826087	247.739130434783	280	274.847826086957	357.695652173913	267.021739130435	335.04347826087	291.54347826087	280.152173913044	347.978260869565	320.760869565217	348.923913043478	260.29347826087	270.967391304348	333.217391304348	238.934782608696	270.695652173913	334.021739130435	330.652173913044	313.673913043478	315.260869565217	351.978260869565	287.217391304348	270.521739130435	303.913043478261	299.695658695652	0.593754333164763
ASMTL	168.413043478261	191.630434782609	187.282608695652	199.413043478261	186.891304347826	201.184782608696	181.239130434783	192.347826086957	202.630434782609	151.260869565217	194.717391304348	175.934782608696	188.195652173913	206.902173913043	230.282608695652	170.891304347826	166.978260869565	227.217391304348	202.413043478261	178.695652173913	191.804347826087	190.065217391304	184.152173913043	181.902173913044	200.065217391304	205.184782608696	199.597826086957	205.760869565217	180.195652173913	196.652173913043	213.326086956522	181.847826086957	169.75	209.782608695652	157.326086956522	199.173913043478	192.29347826087	195.54347826087	174.402173913044	216.108695652174	217.673913043478	211.467391304348	148.467391304348	166.739130434783	195.54347826087	195.010869565217	190.96432173913	0.993377363965249
SNAPC4	314.521739130435	261.826086956522	246.663043478261	233.217391304348	231.652173913044	222.597826086957	326	224.934782608696	285.108695652174	248.641304347826	254.173913043478	214.913043478261	259.597826086957	238.45652173913	270.597826086957	235.847826086957	232.652173913043	281	219.858695652174	201.891304347826	276.141304347826	216.282608695652	257.021739130435	196.652173913043	260.29347826087	251.45652173913	217.913043478261	293.152173913044	270.29347826087	218.04347826087	274.282608695652	246.95652173913	225.619565217391	234.119565217391	230.326086956522	327.434782608696	284.413043478261	242.934782608696	256.130434782609	297.260869565217	307.641304347826	227.326086956522	220.184782608696	229.554347826087	242.891304347826	203.195652173913	250.25377826087	0.910611653060544
NAGA	281.760869565217	325.326086956522	306.663043478261	316.239130434783	301.891304347826	347.04347826087	327.434782608696	314.347826086957	279.913043478261	303.70652173913	291.173913043478	335.326086956522	271.869565217391	326.054347826087	397.565217391304	323	302.760869565217	337.119565217391	334.021739130435	297.673913043478	283.521739130435	290.141304347826	299.489130434783	290.065217391304	285.173913043478	355.891304347826	312.586956521739	288.521739130435	285.934782608696	307.695652173913	294.021739130435	285.891304347826	339.478260869565	268.75	279.423913043478	312.413043478261	339.847826086957	313.673913043478	329.847826086957	333.326086956522	322.782608695652	331.652173913044	295.228260869565	307.586956521739	297.217391304348	279.554347826087	309.795836956522	0.742822939807872
TRIM2	211.630434782609	174.717391304348	190.423913043478	211.086956521739	245.065217391304	182.815217391304	176.304347826087	231.847826086957	204.130434782609	215.20652173913	261.086956521739	303.032608695652	257.608695652174	162.239130434783	188.152173913043	298.130434782609	325.032608695652	181.847826086957	168.086956521739	330.086956521739	245.782608695652	252.641304347826	263.173913043478	353.95652173913	237.619565217391	239.586956521739	341.304347826087	214.913043478261	240.304347826087	252.565217391304	217.673913043478	159.586956521739	175.29347826087	236.173913043478	239.79347826087	117.184782608696	137.478260869565	257.413043478261	210.097826086957	96.3478260869565	132.173913043478	239.608695652174	154.347826086957	174.195652173913	178.913043478261	339.076086956522	222.298672391304	0.470841604168142
HEBP1	722.5	703.717391304348	708.782608695652	572.467391304348	671.282608695652	680.869565217391	698.54347826087	609.782608695652	663.521739130435	655.5	666.478260869565	565.913043478261	661.597826086957	729.239130434783	661.326086956522	603.402173913044	715.239130434783	655.695652173913	654.228260869565	521.673913043478	772.369565217391	620.836956521739	676.5	559.717391304348	615.565217391304	562.152173913044	581.369565217391	638.391304347826	628.25	591.521739130435	576.565217391304	623.315217391304	601.358695652174	597.086956521739	568.54347826087	617.717391304348	601.782608695652	594.630434782609	641.804347826087	606.097826086957	658.739130434783	635.739130434783	623.217391304348	595.608695652174	708.576086956522	618	635.591682608696	0.292122882576362
PGBD1	266.608695652174	334.315217391304	315.402173913044	355.434782608696	329.782608695652	311.239130434783	290.565217391304	393.608695652174	279.913043478261	340.771739130435	276.576086956522	324.347826086957	310.217391304348	301.510869565217	296.369565217391	308.728260869565	315.913043478261	279.913043478261	320.934782608696	340.641304347826	337.065217391304	302.836956521739	337	335.923913043478	295.228260869565	299.04347826087	330.902173913044	292.228260869565	287.847826086957	284.086956521739	294.021739130435	264.771739130435	282.45652173913	364.717391304348	339.739130434783	304.054347826087	328.608695652174	377.934782608696	248.717391304348	257.717391304348	291.282608695652	403.717391304348	284.282608695652	271.130434782609	272.739130434783	327.673913043478	311.054817391304	0.515312536794116
CRTC2	274.79347826087	267.891304347826	265.380434782609	294.369565217391	279.586956521739	279.869565217391	280.086956521739	260.152173913044	318.021739130435	276.065217391304	274.076086956522	263.739130434783	329.086956521739	329.532608695652	275.826086956522	311.239130434783	244.923913043478	295.652173913044	329.086956521739	288.152173913044	290.086956521739	291.228260869565	285.597826086957	239.847826086957	312.5	284.086956521739	289.608695652174	300.04347826087	273.652173913044	305.760869565217	285.597826086957	296.239130434783	248.076086956522	287.847826086957	284.141304347826	347.847826086957	272.673913043478	261.239130434783	328.673913043478	351	298.815217391304	260.54347826087	336.25	300.152173913044	283.521739130435	278.304347826087	289.801515217391	0.361237401146808
CHERP	649.804347826087	633.978260869565	684.934782608696	584.880434782609	639	652.45652173913	689.782608695652	590.978260869565	626.782608695652	579.847826086957	555.423913043478	550.130434782609	637.391304347826	685.804347826087	607.010869565217	481.510869565217	572.260869565217	626.173913043478	637.54347826087	482.739130434783	651.815217391304	602.347826086957	582.978260869565	496.804347826087	587.369565217391	624.847826086957	505.130434782609	586.673913043478	582.097826086957	591.521739130435	652.695652173913	567.45652173913	586.369565217391	553.347826086957	622.391304347826	696.282608695652	566.239130434783	531.956521739131	616.641304347826	596.521739130435	649.902173913044	557.152173913044	700.152173913044	571.869565217391	610.880434782609	590.228260869565	601.089315217391	0.872319697382226
NAGPA	181.652173913043	171.565217391304	150.152173913043	158.652173913043	191.108695652174	175.45652173913	185.782608695652	125.673913043478	185.717391304348	178.913043478261	141.369565217391	188.521739130435	240.521739130435	256.141304347826	185.478260869565	199.380434782609	200.673913043478	218.141304347826	209.402173913044	160.260869565217	202.978260869565	224.630434782609	166.45652173913	160.336956521739	169.021739130435	186.108695652174	157.434782608696	173.586956521739	204.79347826087	170.782608695652	196.173913043478	195.847826086957	207.195652173913	178.217391304348	202.304347826087	248.467391304348	199.347826086957	179.619565217391	239.79347826087	257.717391304348	203.804347826087	144.391304347826	316.45652173913	168.934782608696	186.978260869565	160.739130434783	191.449669565217	0.280674532404896
DSTNP2	469.217391304348	430.554347826087	452.434782608696	699.413043478261	395.891304347826	404.217391304348	461.554347826087	679.782608695652	546.532608695652	468.25	555.423913043478	628.608695652174	566.673913043478	604.695652173913	739.978260869565	678.739130434783	605.217391304348	636.95652173913	808.086956521739	580.630434782609	551.097826086957	607.380434782609	608.978260869565	698.260869565217	575.673913043478	630.217391304348	635.913043478261	515.815217391304	533.347826086957	675.260869565217	469.434782608696	483.978260869565	503.054347826087	738.652173913044	533.695652173913	448.271739130435	423.978260869565	668	476.858695652174	481.880434782609	509.152173913044	717.065217391304	510.826086956522	469.869565217391	478.20652173913	708.782608695652	566.66327826087	0.872319697382226
DDX55	551.739130434783	576.891304347826	574	710.913043478261	577.978260869565	616.217391304348	599.108695652174	700.065217391304	596.282608695652	582.608695652174	713.95652173913	688.652173913044	574.130434782609	731.79347826087	689.434782608696	628.760869565217	567.934782608696	689	685.413043478261	690.413043478261	611.369565217391	552.673913043478	566.673913043478	601.358695652174	577.804347826087	667.771739130435	683.760869565217	551.739130434783	737.782608695652	608.902173913044	578.826086956522	617.717391304348	542.695652173913	619.195652173913	553.54347826087	621.673913043478	638.130434782609	668.760869565217	552.25	787.532608695652	611.75	623.315217391304	717.804347826087	602.347826086957	593.065217391304	537.021739130435	625.451319565218	0.868053321767836
ZNF3	360.195652173913	427.141304347826	403.271739130435	426.097826086957	370.608695652174	404.217391304348	389.239130434783	405.521739130435	514.804347826087	382.521739130435	429.45652173913	500.076086956522	443.630434782609	485.847826086957	573.304347826087	479.902173913044	405.652173913044	493.673913043478	539.739130434783	448.086956521739	400.989130434783	475.097826086957	383.847826086957	439.826086956522	459.880434782609	395.108695652174	511.826086956522	489.217391304348	476.826086956522	488.195652173913	530.978260869565	447.79347826087	417.847826086957	457.271739130435	409.891304347826	476.326086956522	462.728260869565	395.717391304348	514.391304347826	704.413043478261	595.152173913044	390.347826086957	572.04347826087	461.5	408.391304347826	385.608695652174	457.265354347826	0.280977609908587
ATF7IP2	265	288.108695652174	317.25	441.630434782609	286.695652173913	283.45652173913	320.369565217391	460.891304347826	211.5	293.782608695652	265.217391304348	294.20652173913	183.326086956522	263.271739130435	262.902173913044	275.5	191.347826086957	182.804347826087	260.108695652174	243.304347826087	181.95652173913	214.086956521739	221.586956521739	284.630434782609	235.347826086957	216.978260869565	245.445652173913	241.163043478261	252.45652173913	293.847826086957	304.434782608696	321.565217391304	278.597826086957	443.282608695652	294.282608695652	195.586956521739	366.934782608696	440.521739130435	288.521739130435	340.586956521739	307.641304347826	444.663043478261	289.739130434783	287.217391304348	362.195652173913	443.565217391304	291.032841304348	0.309344296585431
UBXN8	427.434782608696	420.760869565217	385.108695652174	518.173913043478	339.260869565217	446.565217391304	382.152173913044	518.076086956522	351.652173913044	459.586956521739	542.434782608696	423.913043478261	394.695652173913	428.510869565217	427.804347826087	410.717391304348	367.20652173913	325.260869565217	384.021739130435	417.673913043478	391.673913043478	392.423913043478	550.065217391304	381.478260869565	431.467391304348	385.565217391304	466.652173913044	398.195652173913	448.967391304348	484.402173913044	399.097826086957	404.804347826087	414.478260869565	435.978260869565	324.847826086957	354.945652173913	360.978260869565	456.826086956522	388.228260869565	373.913043478261	385.45652173913	509.304347826087	347.771739130435	390.413043478261	415.217391304348	460.326086956522	415.749767391304	0.582780020413721
SPAG16	459.880434782609	488.260869565217	592.5	521.782608695652	538.391304347826	599.956521739131	512.619565217391	476.239130434783	437.239130434783	595.228260869565	442.108695652174	480.934782608696	317.54347826087	529.423913043478	465.5	524.423913043478	514.478260869565	501.163043478261	423.760869565217	471.195652173913	447.913043478261	477.75	392.782608695652	438.782608695652	513.978260869565	462.086956521739	416.804347826087	476.608695652174	462.54347826087	497.989130434783	430.010869565217	466.413043478261	502.260869565217	480.173913043478	371.521739130435	406.076086956522	551.739130434783	538.391304347826	464.54347826087	551.554347826087	486.239130434783	508.456521739131	525.782608695652	506.782608695652	476.130434782609	440.695652173913	482.318286956522	0.771037142719046
GPHN	489.565217391304	487.032608695652	513.010869565218	549.847826086957	527.5	559.413043478261	496.717391304348	571.260869565217	450.45652173913	442.326086956522	547.804347826087	574.45652173913	467.195652173913	441.923913043478	472.04347826087	592.184782608696	524.130434782609	489.54347826087	532.380434782609	605.021739130435	548.065217391304	416.652173913044	485.195652173913	539.326086956522	445.858695652174	532.608695652174	579.804347826087	490.54347826087	504.554347826087	477.75	477.923913043478	474.804347826087	496.902173913044	530.913043478261	326.79347826087	448.967391304348	518.869565217391	519.815217391304	521.304347826087	471.913043478261	528.652173913044	560.978260869565	496.391304347826	527.869565217391	559.913043478261	498.630434782609	506.843804347826	0.800453726178888
AGA	565.913043478261	707.760869565217	635.619565217391	720.760869565217	569.054347826087	718.119565217391	582.847826086957	734.847826086957	594.065217391304	547.239130434783	700.978260869565	676.771739130435	615.478260869565	684.826086956522	799.695652173913	715.45652173913	665.782608695652	621.79347826087	620.630434782609	659.673913043478	622	616.641304347826	630.695652173913	639.586956521739	618	675.260869565217	579.804347826087	556.913043478261	636.663043478261	724.532608695652	562.25	589.130434782609	599.239130434783	690.108695652174	580.119565217391	531.119565217391	627.391304347826	745.413043478261	607.956521739131	662.739130434783	653.79347826087	619.326086956522	636.130434782609	623.586956521739	623.217391304348	676.652173913044	640.556236956522	0.57781128178991
ARL16	300.260869565217	282.782608695652	254.358695652174	266.913043478261	256.391304347826	277.065217391304	236.130434782609	269.586956521739	347.054347826087	250.304347826087	307.804347826087	257.913043478261	292.869565217391	244.086956521739	234.739130434783	261.032608695652	252.152173913043	229.391304347826	231.739130434783	287.010869565217	283.521739130435	262.70652173913	298.282608695652	224.54347826087	252.326086956522	268.902173913044	346.29347826087	259.326086956522	246.173913043478	275.826086956522	270.630434782609	258.380434782609	215.173913043478	260.978260869565	266.45652173913	273.586956521739	266.217391304348	253.391304347826	237.869565217391	256.336956521739	225.391304347826	271.70652173913	292.152173913044	262.45652173913	283.521739130435	254.217391304348	265.34687826087	0.687887951663988
CEP95	551.739130434783	658.347826086957	717.163043478261	669.532608695652	669.771739130435	663.521739130435	616.978260869565	628.913043478261	730.141304347826	702.326086956522	703.315217391304	482.673913043478	597.217391304348	713	594.391304347826	580.021739130435	601.282608695652	782.826086956522	694.304347826087	617.086956521739	603.934782608696	636.663043478261	602.217391304348	530.695652173913	765.847826086957	627.173913043478	619.934782608696	690.804347826087	640.695652173913	592.95652173913	610.717391304348	689.782608695652	670.521739130435	660.934782608696	588.978260869565	754.304347826087	776.717391304348	659.413043478261	763.880434782609	776.391304347826	701.576086956522	614.347826086957	838.195652173913	734.728260869565	673.728260869565	601.108695652174	660.887045652174	0.280674532404896
ST3GAL2	705.891304347826	631.239130434783	648.184782608696	598.369565217391	738.815217391304	634.413043478261	740.652173913044	515.467391304348	571.760869565217	570.467391304348	461.717391304348	560.195652173913	615.478260869565	615.565217391304	631.847826086957	511.423913043478	551.739130434783	603.836956521739	613.29347826087	502.260869565217	528.934782608696	624.847826086957	483.978260869565	536.097826086957	554.04347826087	536.315217391304	509.402173913044	606.597826086957	535.336956521739	538.391304347826	658.021739130435	646.510869565217	659.065217391304	540.760869565217	680.032608695652	818.108695652174	582.608695652174	580.695652173913	711.195652173913	708.04347826087	753.717391304348	622.391304347826	705.304347826087	604.5	563.152173913044	611.847826086957	607.011347826087	0.396854543060206
DUXAP8	352.597826086957	437.239130434783	379	433.282608695652	390.717391304348	404.217391304348	369.826086956522	399.347826086957	351.652173913044	421.608695652174	340.641304347826	381.217391304348	292.869565217391	293.967391304348	284.54347826087	315.086956521739	349.130434782609	285.739130434783	318.5	357.119565217391	297.423913043478	327.858695652174	335.391304347826	355.097826086957	312.5	353.608695652174	342.489130434783	318.434782608696	310.434782608696	364.065217391304	314.597826086957	318.739130434783	357.54347826087	369.673913043478	364.913043478261	329.75	430.304347826087	459.913043478261	389.29347826087	327.369565217391	367.173913043478	434.565217391304	311.978260869565	393.891304347826	425.260869565217	432.119565217391	358.754252173913	0.688956493998473
DUXAP8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
PDCD2L	323.913043478261	281.815217391304	268.630434782609	288.586956521739	274.076086956522	267.413043478261	266.54347826087	326.728260869565	315.510869565217	311.652173913044	334.45652173913	267.586956521739	308.934782608696	322.586956521739	293.913043478261	285.673913043478	311.913043478261	296.978260869565	284.347826086957	268.608695652174	335.45652173913	288.934782608696	305.510869565217	283.282608695652	232.576086956522	305.326086956522	226.608695652174	258.521739130435	306.478260869565	302.489130434783	336.739130434783	278.369565217391	266.217391304348	317.130434782609	318.467391304348	291.152173913044	316.565217391304	266.021739130435	311.184782608696	327.369565217391	296.04347826087	348.239130434783	399.097826086957	314.021739130435	281.869565217391	308.782608695652	298.311436956522	0.29937308481829
MRPL45P2	180.391304347826	167.434782608696	176.45652173913	209.695652173913	174.434782608696	189.195652173913	172.239130434783	199.782608695652	198.108695652174	213.826086956522	178.652173913043	189.760869565217	210.913043478261	192.380434782609	191.347826086957	178.978260869565	167.782608695652	165.45652173913	208.445652173913	187.173913043478	157.728260869565	205.217391304348	188.782608695652	188.782608695652	214.130434782609	222.217391304348	141.478260869565	203.347826086957	193.54347826087	233.163043478261	166.673913043478	167.282608695652	138.467391304348	210.826086956522	191.565217391304	150.891304347826	157.086956521739	225.739130434783	132.173913043478	191.630434782609	154.326086956522	209.70652173913	191.869565217391	175.217391304348	184.271739130435	197.782608695652	185.790406521739	0.708269709200534
IGFL2-AS1	638.391304347826	462.913043478261	414.173913043478	269.260869565217	385.163043478261	410.978260869565	414.608695652174	266.195652173913	505.282608695652	596.695652173913	712.434782608696	458.826086956522	590.978260869565	489.326086956522	446.95652173913	376.847826086957	390.630434782609	442.978260869565	427.04347826087	421.163043478261	463.315217391304	620.836956521739	558.141304347826	442.891304347826	379.586956521739	291.336956521739	395.891304347826	429	506.5	482.923913043478	364.391304347826	360.663043478261	270.217391304348	367.913043478261	731.152173913044	462.913043478261	375.217391304348	338.152173913044	325.402173913044	399.663043478261	330.173913043478	207.880434782609	539.065217391304	541.45652173913	483.847826086957	408.695652173913	439.088610869565	0.624925084897939
EMB	512.152173913044	617.717391304348	560.673913043478	732.630434782609	536.956521739131	576.369565217391	563.630434782609	723.673913043478	483.804347826087	495.456521739131	540.54347826087	742.728260869565	545.934782608696	470.826086956522	565.771739130435	691.847826086957	711.130434782609	493.673913043478	508.086956521739	755.597826086957	637.108695652174	518.173913043478	559.717391304348	747.413043478261	612.739130434783	569.902173913044	748.478260869565	539.739130434783	618.336956521739	638.391304347826	541.684782608696	529.739130434783	536.021739130435	734.728260869565	484.521739130435	390.239130434783	533.413043478261	704.173913043478	472.869565217391	448.869565217391	536.956521739131	675.695652173913	419.086956521739	541.45652173913	603.836956521739	704.5	584.282606521739	0.585292872973451
ALDH16A1	378	468.45652173913	419.869565217391	383.347826086957	421.717391304348	476.826086956522	510.228260869565	346.978260869565	482.423913043478	432.760869565217	402.717391304348	374.086956521739	398.652173913044	579.934782608696	546.532608695652	405.217391304348	440.119565217391	523.239130434783	516.782608695652	368.880434782609	470.902173913044	510.032608695652	402.956521739131	347.391304347826	386.619565217391	463.826086956522	295.326086956522	473.173913043478	431.826086956522	452.739130434783	365.54347826087	438.673913043478	405.413043478261	324.108695652174	396.445652173913	503.456521739131	426.152173913044	341.152173913044	450.065217391304	570.684782608696	539.739130434783	310.684782608696	542.79347826087	416.554347826087	341.913043478261	337.326086956522	430.918954347826	0.836403950946765
BTD	227.934782608696	223.04347826087	242.141304347826	221.586956521739	210.869565217391	221.239130434783	210.576086956522	245	289.217391304348	266.673913043478	257.065217391304	259.54347826087	301.728260869565	223.630434782609	239.630434782609	238.5	232.652173913043	246.20652173913	211.782608695652	276.70652173913	209.29347826087	262.70652173913	299.489130434783	315.510869565217	263.978260869565	284.086956521739	291.152173913044	274.739130434783	270.29347826087	260.771739130435	226.739130434783	230.119565217391	242	233.163043478261	290.086956521739	263.271739130435	245.739130434783	201.315217391304	247.347826086957	211.434782608696	228.869565217391	257.565217391304	230.521739130435	292.5	261.978260869565	261.630434782609	250.044186956522	0.701487486217832
NPM3	384.923913043478	418.836956521739	383.902173913044	380.108695652174	544.413043478261	399.760869565217	479.130434782609	378.065217391304	542.54347826087	489.956521739131	426.391304347826	423.010869565217	420.369565217391	345.989130434783	318.891304347826	342.608695652174	485.108695652174	380.869565217391	272.413043478261	439.826086956522	510.826086956522	340.641304347826	410.065217391304	422.369565217391	385.163043478261	434.673913043478	516.782608695652	460.652173913044	346.826086956522	310.586956521739	422.934782608696	410.978260869565	456	336.597826086957	290.086956521739	383.847826086957	429	404.239130434783	445.021739130435	239.847826086957	334.565217391304	436.913043478261	295.228260869565	441.510869565217	374.347826086957	386.478260869565	401.810965217391	0.318564595977545
AP3S2	551.739130434783	603.739130434783	588.489130434783	543.630434782609	551.652173913044	634.413043478261	585.152173913044	571.260869565217	568.456521739131	615.391304347826	616.217391304348	596.184782608696	526.597826086957	553.434782608696	551.097826086957	592.95652173913	553.913043478261	543.826086956522	549.847826086957	563.934782608696	567.54347826087	581.260869565217	644.521739130435	559.717391304348	588.260869565217	577.804347826087	640.086956521739	560.086956521739	541.847826086957	545.326086956522	518.304347826087	644.130434782609	648.065217391304	471.673913043478	493.565217391304	620.989130434783	555.423913043478	593.445652173913	606.260869565218	580.021739130435	535.434782608696	594.228260869565	529.836956521739	659.173913043478	603.836956521739	588.586956521739	576.334119565217	0.893131383311811
AC083799.1	246.086956521739	293.108695652174	218.782608695652	311.978260869565	268.065217391304	281.239130434783	226.782608695652	309.347826086957	430.010869565217	314.065217391304	382.521739130435	443.282608695652	410.326086956522	326.054347826087	441.586956521739	463.108695652174	534.532608695652	335.423913043478	418.804347826087	481.510869565217	498.891304347826	428.086956521739	514.565217391304	474.913043478261	376.021739130435	644.521739130435	420.239130434783	443.347826086957	504.554347826087	544.413043478261	346.04347826087	245.565217391304	270.967391304348	302.282608695652	237.239130434783	195.586956521739	263.978260869565	355.5	368.423913043478	206.086956521739	282.782608695652	371.717391304348	297.423913043478	360.717391304348	334.021739130435	384.95652173913	365.423197826087	0.79817505505541
PPARA	237	319.804347826087	303.086956521739	231.760869565217	272.739130434783	256.652173913044	270.869565217391	233.086956521739	279.913043478261	244.021739130435	223.065217391304	217.184782608696	276.065217391304	248.760869565217	204.826086956522	215.20652173913	239.684782608696	283.869565217391	244.739130434783	315.652173913044	222.532608695652	367.423913043478	361.065217391304	343.086956521739	329.065217391304	381.826086956522	357.402173913044	373.434782608696	359.173913043478	341.695652173913	320.673913043478	372.326086956522	343.565217391304	273.521739130435	432.413043478261	316.565217391304	301.402173913044	259.195652173913	262.45652173913	292	277.5	305.804347826087	251.728260869565	263.467391304348	295.086956521739	312.586956521739	292.064984782609	0.280674532404896
PANK4	259.391304347826	320.717391304348	240.902173913044	224.45652173913	274.076086956522	270.630434782609	267.5	201.739130434783	301.630434782609	240.902173913044	198.304347826087	234.608695652174	234.163043478261	252.869565217391	244.054347826087	228.934782608696	234.652173913043	291.336956521739	240.521739130435	211.065217391304	240.347826086957	238	216.04347826087	236.032608695652	217.728260869565	251.45652173913	212.663043478261	236.402173913044	270.29347826087	233.163043478261	276.521739130435	238.065217391304	211.467391304348	264.532608695652	295.978260869565	278.423913043478	216.934782608696	246.565217391304	237.869565217391	260.913043478261	259.597826086957	228.271739130435	288.304347826087	242.141304347826	202.565217391304	219.586956521739	245.485343478261	0.854761287454209
CSNK1G2	414.608695652174	382.815217391304	354.79347826087	266.195652173913	386.510869565217	418.510869565217	463.891304347826	245	421.989130434783	357.54347826087	279.054347826087	276.521739130435	523.04347826087	492.45652173913	341	330.847826086957	400.108695652174	439.119565217391	335.25	304.489130434783	461.826086956522	445.934782608696	356.771739130435	319.630434782609	377.70652173913	438.413043478261	286.021739130435	380.95652173913	354.239130434783	280.152173913044	430.010869565217	391.239130434783	410.717391304348	266.913043478261	451.804347826087	552.021739130435	433.282608695652	268.673913043478	402	481.880434782609	443.217391304348	265.95652173913	550.847826086957	356.04347826087	289.130434782609	257.184782608696	377.963602173913	0.82327002580343
AC106795.1	278.565217391304	226.021739130435	209.630434782609	315.326086956522	240.478260869565	208.771739130435	202.347826086957	319.065217391304	230.608695652174	255.913043478261	312.673913043478	213.70652173913	213.782608695652	274.79347826087	250.304347826087	211.467391304348	247.25	228.304347826087	334.021739130435	169.260869565217	246.95652173913	183.804347826087	270.065217391304	199.173913043478	243.771739130435	244.130434782609	226.608695652174	226.739130434783	238.282608695652	220.108695652174	204.880434782609	207.478260869565	190.010869565217	214.239130434783	190.065217391304	224.804347826087	175.45652173913	252.565217391304	215.5	251.45652173913	219.130434782609	260.54347826087	252.804347826087	196.478260869565	189.54347826087	217.586956521739	232.706036956522	0.280674532404896
SLC38A6	741.086956521739	751.684782608696	664.065217391304	798.326086956522	617.902173913044	718.119565217391	626.586956521739	898.54347826087	506.782608695652	636.782608695652	727.728260869565	693.130434782609	465.04347826087	561.989130434783	635.086956521739	671.217391304348	578.141304347826	493.673913043478	560.195652173913	672.739130434783	583.978260869565	562.152173913044	667.239130434783	699.826086956522	508.652173913044	566.184782608696	727.54347826087	529.554347826087	644.956521739131	650.717391304348	494.847826086957	567.45652173913	528.434782608696	720.054347826087	577.445652173913	438.032608695652	618.597826086957	783.902173913044	547.521739130435	521.423913043478	538.391304347826	746.923913043478	550.847826086957	674.086956521739	734.956521739131	804.032608695652	630.577980434783	0.593754333164763
UQCR10	399.195652173913	335.45652173913	263.413043478261	254.413043478261	315.989130434783	282.326086956522	296.173913043478	281.478260869565	380.760869565217	314.065217391304	333.097826086957	360.663043478261	344.847826086957	307.880434782609	268.586956521739	377.934782608696	310.326086956522	301.195652173913	243.358695652174	409.304347826087	334.152173913044	299.663043478261	317.95652173913	369.380434782609	323.576086956522	306.891304347826	427.804347826087	333.934782608696	289.391304347826	280.152173913044	342.673913043478	317.869565217391	342.489130434783	231.065217391304	305.369565217391	324.391304347826	263.119565217391	261.826086956522	328.673913043478	249.54347826087	307.641304347826	294.652173913044	340.086956521739	380.684782608696	388.782608695652	324.195652173913	318.835539130435	0.957177709838127
EDF1	609.478260869565	425.413043478261	432.413043478261	286.5	499.369565217391	421.5	553.434782608696	242.369565217391	560.923913043478	434.760869565217	374.282608695652	309.282608695652	596.184782608696	655.239130434783	517.478260869565	289.217391304348	394.315217391304	573.869565217391	376.532608695652	287.010869565217	573.391304347826	484.673913043478	385.891304347826	265.304347826087	355.760869565217	374.782608695652	251.95652173913	490.54347826087	337.815217391304	300.836956521739	500.989130434783	414.934782608696	485.673913043478	291.163043478261	524.347826086957	635.739130434783	360.978260869565	278.423913043478	549.152173913044	441.586956521739	431.326086956522	271.70652173913	657.630434782609	331.260869565217	390.04347826087	238.45652173913	423.129254347826	0.811010381917973
SYDE1	352.597826086957	357.510869565217	292.5	289.369565217391	330.608695652174	328.728260869565	402.597826086957	250.369565217391	511.967391304348	263.836956521739	293.630434782609	314.347826086957	569.195652173913	463.260869565217	445.858695652174	340.380434782609	493.5	497.586956521739	470.75	319.489130434783	510.826086956522	409.108695652174	339.79347826087	337.5	361.173913043478	395.108695652174	246.978260869565	418.239130434783	349.130434782609	287.586956521739	316.282608695652	306.95652173913	289.608695652174	334.108695652174	503.130434782609	372.771739130435	351.304347826087	271.608695652174	270.369565217391	401.304347826087	350.239130434783	205.70652173913	338.782608695652	213.782608695652	270.521739130435	268.673913043478	354.536623913043	0.293202524988056
SLC20A2	486.565217391304	555.54347826087	515.608695652174	676.391304347826	547.782608695652	548.5	504.913043478261	679.782608695652	444.826086956522	501.086956521739	657.532608695652	697.478260869565	493.5	579.934782608696	659.54347826087	669.989130434783	489.217391304348	482.673913043478	731.228260869565	652.130434782609	481.586956521739	512.978260869565	587.706521739131	658.347826086957	491.978260869565	614.108695652174	654.847826086957	482.923913043478	556.347826086957	575.75	499.456521739131	534.04347826087	483.804347826087	603.739130434783	434.45652173913	487.5	492.554347826087	612.260869565218	522.652173913044	602.847826086957	558.217391304348	622.391304347826	588.021739130435	571.869565217391	531.304347826087	604.782608695652	563.9284	0.744294424480949
